COUNTRY,YEAR,PTYPE,GENDEATHMAG,ETHMAGFATAL,ETHMAGFIGHT,REVMAGFATAL,REVMAGFIGHT
Ukraine,1968,0,0,0,0,0,0
Ukraine,1969,0,0,0,0,0,0
Ukraine,1970,0,0,0,0,0,0
Ukraine,1971,0,0,0,0,0,0
Ukraine,1972,0,0,0,0,0,0
Ukraine,1973,0,0,0,0,0,0
Ukraine,1974,0,0,0,0,0,0
Ukraine,1975,0,0,0,0,0,0
Ukraine,1976,0,0,0,0,0,0
Ukraine,1977,0,0,0,0,0,0
Ukraine,1978,0,0,0,0,0,0
Ukraine,1979,0,0,0,0,0,0
Ukraine,1980,0,0,0,0,0,0
Ukraine,1981,0,0,0,0,0,0
Ukraine,1982,0,0,0,0,0,0
Ukraine,1983,0,0,0,0,0,0
Ukraine,1984,0,0,0,0,0,0
Ukraine,1985,0,0,0,0,0,0
Ukraine,1986,0,0,0,0,0,0
Ukraine,1987,0,0,0,0,0,0
Ukraine,1988,0,0,0,0,0,0
Ukraine,1989,0,0,0,0,0,0
Ukraine,1990,0,0,0,0,0,0
Ukraine,1991,0,0,0,0,0,0
Ukraine,1992,0,0,0,0,0,0
Ukraine,1993,0,0,0,0,0,0
Ukraine,1994,0,0,0,0,0,0
Ukraine,1995,0,0,0,0,0,0
Ukraine,1996,0,0,0,0,0,0
Ukraine,1997,0,0,0,0,0,0
Ukraine,1998,0,0,0,0,0,0
Ukraine,1999,0,0,0,0,0,0
Ukraine,2000,0,0,0,0,0,0
Ukraine,2001,0,0,0,0,0,0
Ukraine,2002,0,0,0,0,0,0
Ukraine,2003,0,0,0,0,0,0
Ukraine,2004,0,0,0,0,0,0
Ukraine,2005,0,0,0,0,0,0
Ukraine,2006,0,0,0,0,0,0
Ukraine,2007,0,0,0,0,0,0
Ukraine,2008,0,0,0,0,0,0
Ukraine,2009,0,0,0,0,0,0
Ukraine,2010,0,0,0,0,0,0
Ukraine,2011,0,0,0,0,0,0
Ukraine,2012,0,0,0,0,0,0
Ukraine,2013,0,0,0,0,0,0
Ukraine,2014,1,0,2,4,0,0
Ukraine,2015,1,0,2,4,0,0
United Kingdom,1955,0,0,0,0,0,0
United Kingdom,1956,0,0,0,0,0,0
United Kingdom,1957,0,0,0,0,0,0
United Kingdom,1958,0,0,0,0,0,0
United Kingdom,1959,0,0,0,0,0,0
United Kingdom,1960,0,0,0,0,0,0
United Kingdom,1961,0,0,0,0,0,0
United Kingdom,1962,0,0,0,0,0,0
United Kingdom,1963,0,0,0,0,0,0
United Kingdom,1964,0,0,0,0,0,0
United Kingdom,1965,0,0,0,0,0,0
United Kingdom,1966,0,0,0,0,0,0
United Kingdom,1967,0,0,0,0,0,0
United Kingdom,1968,0,0,0,0,0,0
United Kingdom,1969,0,0,0,0,0,0
United Kingdom,1970,0,0,0,0,0,0
United Kingdom,1971,1,0,1,1,0,0
United Kingdom,1972,1,0,1,1,0,0
United Kingdom,1973,1,0,1,1,0,0
United Kingdom,1974,1,0,1,1,0,0
United Kingdom,1975,1,0,1,1,0,0
United Kingdom,1976,1,0,1,1,0,0
United Kingdom,1977,1,0,1,1,0,0
United Kingdom,1978,1,0,0,1,0,0
United Kingdom,1979,1,0,1,1,0,0
United Kingdom,1980,1,0,0,1,0,0
United Kingdom,1981,1,0,1,1,0,0
United Kingdom,1982,1,0,0,1,0,0
United Kingdom,1983,0,0,0,0,0,0
United Kingdom,1984,0,0,0,0,0,0
United Kingdom,1985,0,0,0,0,0,0
United Kingdom,1986,0,0,0,0,0,0
United Kingdom,1987,0,0,0,0,0,0
United Kingdom,1988,0,0,0,0,0,0
United Kingdom,1989,0,0,0,0,0,0
United Kingdom,1990,0,0,0,0,0,0
United Kingdom,1991,0,0,0,0,0,0
United Kingdom,1992,0,0,0,0,0,0
United Kingdom,1993,0,0,0,0,0,0
United Kingdom,1994,0,0,0,0,0,0
United Kingdom,1995,0,0,0,0,0,0
United Kingdom,1996,0,0,0,0,0,0
United Kingdom,1997,0,0,0,0,0,0
United Kingdom,1998,0,0,0,0,0,0
United Kingdom,1999,0,0,0,0,0,0
United Kingdom,2000,0,0,0,0,0,0
United Kingdom,2001,0,0,0,0,0,0
United Kingdom,2002,0,0,0,0,0,0
United Kingdom,2003,0,0,0,0,0,0
United Kingdom,2004,0,0,0,0,0,0
United Kingdom,2005,0,0,0,0,0,0
United Kingdom,2006,0,0,0,0,0,0
United Kingdom,2007,0,0,0,0,0,0
United Kingdom,2008,0,0,0,0,0,0
United Kingdom,2009,0,0,0,0,0,0
United Kingdom,2010,0,0,0,0,0,0
United Kingdom,2011,0,0,0,0,0,0
United Kingdom,2012,0,0,0,0,0,0
United Kingdom,2013,0,0,0,0,0,0
United Kingdom,2014,0,0,0,0,0,0
United Kingdom,2015,0,0,0,0,0,0
Vietnam South,1958,2,0,0,0,9,1
Vietnam South,1959,2,0,0,0,9,2
Vietnam South,1960,2,0,0,0,2,3
Vietnam South,1961,2,0,0,0,2,4
Vietnam South,1962,2,0,0,0,4,4
Vietnam South,1963,2,0,0,0,4,4
Vietnam South,1964,2,0,0,0,4,4
Vietnam South,1965,4,3.5,0,0,0,0
Vietnam South,1965,2,0,0,0,4,4
Vietnam South,1966,4,3.5,0,0,0,0
Vietnam South,1966,2,0,0,0,4,4
Vietnam South,1967,4,3.5,0,0,0,0
Vietnam South,1967,2,0,0,0,4,4
Vietnam South,1968,4,3.5,0,0,0,0
Vietnam South,1968,2,0,0,0,4,4
Vietnam South,1969,4,3.5,0,0,0,0
Vietnam South,1969,2,0,0,0,4,4
Vietnam South,1970,4,3.5,0,0,0,0
Vietnam South,1970,2,0,0,0,4,4
Vietnam South,1971,4,3.5,0,0,0,0
Vietnam South,1971,2,0,0,0,4,4
Vietnam South,1972,4,3.5,0,0,0,0
Vietnam South,1972,2,0,0,0,4,4
Vietnam South,1973,4,3.5,0,0,0,0
Vietnam South,1973,2,0,0,0,4,4
Vietnam South,1974,4,3.5,0,0,0,0
Vietnam South,1974,2,0,0,0,4,4
Vietnam South,1975,4,3.5,0,0,0,0
Vietnam South,1975,2,0,0,0,4,4
Vietnam South,1976,0,0,0,0,0,0
Vietnam South,1977,0,0,0,0,0,0
Vietnam South,1978,0,0,0,0,0,0
Vietnam South,1979,0,0,0,0,0,0
Vietnam South,1980,0,0,0,0,0,0
Vietnam South,1981,0,0,0,0,0,0
Vietnam South,1982,0,0,0,0,0,0
Vietnam South,1983,0,0,0,0,0,0
Vietnam South,1984,0,0,0,0,0,0
Vietnam South,1985,0,0,0,0,0,0
Vietnam South,1986,0,0,0,0,0,0
Vietnam South,1987,0,0,0,0,0,0
Vietnam South,1988,0,0,0,0,0,0
Vietnam South,1989,0,0,0,0,0,0
Vietnam South,1990,0,0,0,0,0,0
Vietnam South,1991,0,0,0,0,0,0
Vietnam South,1992,0,0,0,0,0,0
Vietnam South,1993,0,0,0,0,0,0
Vietnam South,1994,0,0,0,0,0,0
Vietnam South,1995,0,0,0,0,0,0
Vietnam South,1996,0,0,0,0,0,0
Vietnam South,1997,0,0,0,0,0,0
Vietnam South,1998,0,0,0,0,0,0
Vietnam South,1999,0,0,0,0,0,0
Vietnam South,2000,0,0,0,0,0,0
Vietnam South,2001,0,0,0,0,0,0
Vietnam South,2002,0,0,0,0,0,0
Vietnam South,2003,0,0,0,0,0,0
Vietnam South,2004,0,0,0,0,0,0
Vietnam South,2005,0,0,0,0,0,0
Vietnam South,2006,0,0,0,0,0,0
Vietnam South,2007,0,0,0,0,0,0
Vietnam South,2008,0,0,0,0,0,0
Vietnam South,2009,0,0,0,0,0,0
Vietnam South,2010,0,0,0,0,0,0
Vietnam South,2011,0,0,0,0,0,0
Vietnam South,2012,0,0,0,0,0,0
Vietnam South,2013,0,0,0,0,0,0
Vietnam South,2014,0,0,0,0,0,0
Vietnam South,2015,0,0,0,0,0,0
Yemen,1955,0,0,0,0,0,0
Yemen,1956,0,0,0,0,0,0
Yemen,1957,0,0,0,0,0,0
Yemen,1958,0,0,0,0,0,0
Yemen,1959,0,0,0,0,0,0
Yemen,1960,0,0,0,0,0,0
Yemen,1961,0,0,0,0,0,0
Yemen,1962,0,0,0,0,0,0
Yemen,1963,0,0,0,0,0,0
Yemen,1964,0,0,0,0,0,0
Yemen,1965,0,0,0,0,0,0
Yemen,1966,0,0,0,0,0,0
Yemen,1967,0,0,0,0,0,0
Yemen,1968,0,0,0,0,0,0
Yemen,1969,0,0,0,0,0,0
Yemen,1970,0,0,0,0,0,0
Yemen,1971,0,0,0,0,0,0
Yemen,1972,0,0,0,0,0,0
Yemen,1973,0,0,0,0,0,0
Yemen,1974,0,0,0,0,0,0
Yemen,1975,0,0,0,0,0,0
Yemen,1976,0,0,0,0,0,0
Yemen,1977,0,0,0,0,0,0
Yemen,1978,0,0,0,0,0,0
Yemen,1979,0,0,0,0,0,0
Yemen,1980,0,0,0,0,0,0
Yemen,1981,0,0,0,0,0,0
Yemen,1982,0,0,0,0,0,0
Yemen,1983,0,0,0,0,0,0
Yemen,1984,0,0,0,0,0,0
Yemen,1985,0,0,0,0,0,0
Yemen,1986,0,0,0,0,0,0
Yemen,1987,0,0,0,0,0,0
Yemen,1988,0,0,0,0,0,0
Yemen,1989,0,0,0,0,0,0
Yemen,1990,0,0,0,0,0,0
Yemen,1991,0,0,0,0,0,0
Yemen,1992,0,0,0,0,0,0
Yemen,1993,0,0,0,0,0,0
Yemen,1994,2,0,0,0,2,4
Yemen,1995,0,0,0,0,0,0
Yemen,1996,0,0,0,0,0,0
Yemen,1997,0,0,0,0,0,0
Yemen,1998,0,0,0,0,0,0
Yemen,1999,0,0,0,0,0,0
Yemen,2000,0,0,0,0,0,0
Yemen,2001,0,0,0,0,0,0
Yemen,2002,0,0,0,0,0,0
Yemen,2003,0,0,0,0,0,0
Yemen,2004,2,0,0,0,1,2
Yemen,2005,2,0,0,0,1,2
Yemen,2006,2,0,0,0,1,2
Yemen,2007,2,0,0,0,1,2
Yemen,2008,2,0,0,0,1,2
Yemen,2009,2,0,0,0,1,2
Yemen,2010,2,0,0,0,1,2
Yemen,2011,2,0,0,0,1,2
Yemen,2011,2,0,0,0,1,3
Yemen,2012,2,0,0,0,1,3
Yemen,2012,2,0,0,0,2,4
Yemen,2013,2,0,0,0,1,3
Yemen,2013,2,0,0,0,2,4
Yemen,2014,2,0,0,0,1,3
Yemen,2014,2,0,0,0,1,4
Yemen,2015,2,0,0,0,3,4
Yemen South,1955,0,0,0,0,0,0
Yemen South,1956,0,0,0,0,0,0
Yemen South,1957,0,0,0,0,0,0
Yemen South,1958,0,0,0,0,0,0
Yemen South,1959,0,0,0,0,0,0
Yemen South,1960,0,0,0,0,0,0
Yemen South,1961,0,0,0,0,0,0
Yemen South,1962,2,0,0,0,3,4
Yemen South,1963,2,0,0,0,4,4
Yemen South,1964,2,0,0,0,3,4
Yemen South,1965,2,0,0,0,3,4
Yemen South,1966,2,0,0,0,3,4
Yemen South,1967,2,0,0,0,3,4
Yemen South,1968,2,0,0,0,3,3
Yemen South,1969,2,0,0,0,2,2
Yemen South,1970,2,0,0,0,1,2
Yemen South,1971,0,0,0,0,0,0
Yemen South,1972,0,0,0,0,0,0
Yemen South,1973,0,0,0,0,0,0
Yemen South,1974,0,0,0,0,0,0
Yemen South,1975,0,0,0,0,0,0
Yemen South,1976,0,0,0,0,0,0
Yemen South,1977,0,0,0,0,0,0
Yemen South,1978,0,0,0,0,0,0
Yemen South,1979,0,0,0,0,0,0
Yemen South,1980,0,0,0,0,0,0
Yemen South,1981,0,0,0,0,0,0
Yemen South,1982,0,0,0,0,0,0
Yemen South,1983,0,0,0,0,0,0
Yemen South,1984,0,0,0,0,0,0
Yemen South,1985,0,0,0,0,0,0
Yemen South,1986,2,0,0,0,4,4
Yemen South,1987,0,0,0,0,0,0
Yemen South,1988,0,0,0,0,0,0
Yemen South,1989,0,0,0,0,0,0
Yemen South,1990,0,0,0,0,0,0
Yemen South,1991,0,0,0,0,0,0
Yemen South,1992,0,0,0,0,0,0
Yemen South,1993,0,0,0,0,0,0
Yemen South,1994,0,0,0,0,0,0
Yemen South,1995,0,0,0,0,0,0
Yemen South,1996,0,0,0,0,0,0
Yemen South,1997,0,0,0,0,0,0
Yemen South,1998,0,0,0,0,0,0
Yemen South,1999,0,0,0,0,0,0
Yemen South,2000,0,0,0,0,0,0
Yemen South,2001,0,0,0,0,0,0
Yemen South,2002,0,0,0,0,0,0
Yemen South,2003,0,0,0,0,0,0
Yemen South,2004,0,0,0,0,0,0
Yemen South,2005,0,0,0,0,0,0
Yemen South,2006,0,0,0,0,0,0
Yemen South,2007,0,0,0,0,0,0
Yemen South,2008,0,0,0,0,0,0
Yemen South,2009,0,0,0,0,0,0
Yemen South,2010,0,0,0,0,0,0
Yemen South,2011,0,0,0,0,0,0
Yemen South,2012,0,0,0,0,0,0
Yemen South,2013,0,0,0,0,0,0
Yemen South,2014,0,0,0,0,0,0
Yemen South,2015,0,0,0,0,0,0
Zambia,1955,0,0,0,0,0,0
Zambia,1956,0,0,0,0,0,0
Zambia,1957,0,0,0,0,0,0
Zambia,1958,0,0,0,0,0,0
Zambia,1959,0,0,0,0,0,0
Zambia,1960,0,0,0,0,0,0
Zambia,1961,0,0,0,0,0,0
Zambia,1962,0,0,0,0,0,0
Zambia,1963,0,0,0,0,0,0
Zambia,1964,2,0,0,0,2,4
Zambia,1965,0,0,0,0,0,0
Zambia,1966,0,0,0,0,0,0
Zambia,1967,0,0,0,0,0,0
Zambia,1968,0,0,0,0,0,0
Zambia,1969,0,0,0,0,0,0
Zambia,1970,0,0,0,0,0,0
Zambia,1971,0,0,0,0,0,0
Zambia,1972,0,0,0,0,0,0
Zambia,1973,0,0,0,0,0,0
Zambia,1974,0,0,0,0,0,0
Zambia,1975,0,0,0,0,0,0
Zambia,1976,0,0,0,0,0,0
Zambia,1977,0,0,0,0,0,0
Zambia,1978,0,0,0,0,0,0
Zambia,1979,0,0,0,0,0,0
Zambia,1980,0,0,0,0,0,0
Zambia,1981,0,0,0,0,0,0
Zambia,1982,0,0,0,0,0,0
Zambia,1983,0,0,0,0,0,0
Zambia,1984,0,0,0,0,0,0
Zambia,1985,0,0,0,0,0,0
Zambia,1986,0,0,0,0,0,0
Zambia,1987,0,0,0,0,0,0
Zambia,1988,0,0,0,0,0,0
Zambia,1989,0,0,0,0,0,0
Zambia,1990,0,0,0,0,0,0
Zambia,1991,0,0,0,0,0,0
Zambia,1992,0,0,0,0,0,0
Zambia,1993,0,0,0,0,0,0
Zambia,1994,0,0,0,0,0,0
Zambia,1995,0,0,0,0,0,0
Zambia,1996,0,0,0,0,0,0
Zambia,1997,0,0,0,0,0,0
Zambia,1998,0,0,0,0,0,0
Zambia,1999,0,0,0,0,0,0
Zambia,2000,0,0,0,0,0,0
Zambia,2001,0,0,0,0,0,0
Zambia,2002,0,0,0,0,0,0
Zambia,2003,0,0,0,0,0,0
Zambia,2004,0,0,0,0,0,0
Zambia,2005,0,0,0,0,0,0
Zambia,2006,0,0,0,0,0,0
Zambia,2007,0,0,0,0,0,0
Zambia,2008,0,0,0,0,0,0
Zambia,2009,0,0,0,0,0,0
Zambia,2010,0,0,0,0,0,0
Zambia,2011,0,0,0,0,0,0
Zambia,2012,0,0,0,0,0,0
Zambia,2013,0,0,0,0,0,0
Zambia,2014,0,0,0,0,0,0
Zambia,2015,0,0,0,0,0,0
Zimbabwe,1955,0,0,0,0,0,0
Zimbabwe,1956,0,0,0,0,0,0
Zimbabwe,1957,0,0,0,0,0,0
Zimbabwe,1958,0,0,0,0,0,0
Zimbabwe,1959,0,0,0,0,0,0
Zimbabwe,1960,0,0,0,0,0,0
Zimbabwe,1961,0,0,0,0,0,0
Zimbabwe,1962,0,0,0,0,0,0
Zimbabwe,1963,0,0,0,0,0,0
Zimbabwe,1964,0,0,0,0,0,0
Zimbabwe,1965,0,0,0,0,0,0
Zimbabwe,1966,0,0,0,0,0,0
Zimbabwe,1967,0,0,0,0,0,0
Zimbabwe,1968,0,0,0,0,0,0
Zimbabwe,1969,0,0,0,0,0,0
Zimbabwe,1970,0,0,0,0,0,0
Zimbabwe,1971,0,0,0,0,0,0
Zimbabwe,1972,2,0,0,0,0,9
Zimbabwe,1973,2,0,0,0,1,9
Zimbabwe,1974,2,0,0,0,1,1
Zimbabwe,1975,2,0,0,0,1,1
Zimbabwe,1976,2,0,0,0,2,2
Zimbabwe,1977,2,0,0,0,2,3
Zimbabwe,1978,2,0,0,0,2,3
Zimbabwe,1979,2,0,0,0,4,3
Zimbabwe,1981,1,0,1,2,0,0
Zimbabwe,1982,1,0,0,2,0,0
Zimbabwe,1983,1,0,2,2,0,0
Zimbabwe,1984,1,0,0,2,0,0
Zimbabwe,1985,1,0,1,2,0,0
Zimbabwe,1986,1,0,0,2,0,0
Zimbabwe,1987,1,0,1,2,0,0
Zimbabwe,1988,0,0,0,0,0,0
Zimbabwe,1989,0,0,0,0,0,0
Zimbabwe,1990,0,0,0,0,0,0
Zimbabwe,1991,0,0,0,0,0,0
Zimbabwe,1992,0,0,0,0,0,0
Zimbabwe,1993,0,0,0,0,0,0
Zimbabwe,1994,0,0,0,0,0,0
Zimbabwe,1995,0,0,0,0,0,0
Zimbabwe,1996,0,0,0,0,0,0
Zimbabwe,1997,0,0,0,0,0,0
Zimbabwe,1998,0,0,0,0,0,0
Zimbabwe,1999,0,0,0,0,0,0
Zimbabwe,2000,0,0,0,0,0,0
Zimbabwe,2001,0,0,0,0,0,0
Zimbabwe,2002,0,0,0,0,0,0
Zimbabwe,2003,0,0,0,0,0,0
Zimbabwe,2004,0,0,0,0,0,0
Zimbabwe,2005,0,0,0,0,0,0
Zimbabwe,2006,0,0,0,0,0,0
Zimbabwe,2007,0,0,0,0,0,0
Zimbabwe,2008,0,0,0,0,0,0
Zimbabwe,2009,0,0,0,0,0,0
Zimbabwe,2010,0,0,0,0,0,0
Zimbabwe,2011,0,0,0,0,0,0
Zimbabwe,2012,0,0,0,0,0,0
Zimbabwe,2013,0,0,0,0,0,0
Zimbabwe,2014,0,0,0,0,0,0
Zimbabwe,2015,0,0,0,0,0,0
